Identification,Latitude,Longitude,Time of Observation,Sea Surface Temperature
ATGM1,44.4,291.8,2015-10-02T16:54:00,13
ATGM1,44.4,291.8,2015-10-02T17:00:00,12.9
ATGM1,44.4,291.8,2015-10-02T17:06:00,13
ATGM1,44.4,291.8,2015-10-02T17:12:00,13
ATGM1,44.4,291.8,2015-10-02T17:18:00,13
ATGM1,44.4,291.8,2015-10-02T17:24:00,12.9
ATGM1,44.4,291.8,2015-10-02T17:30:00,12.9
ATGM1,44.4,291.8,2015-10-02T17:36:00,12.9
ATGM1,44.4,291.8,2015-10-02T17:42:00,12.9
ATGM1,44.4,291.8,2015-10-02T17:48:00,12.9
ATGM1,44.4,291.8,2015-10-02T17:54:00,12.9
ATGM1,44.4,291.8,2015-10-02T18:00:00,12.9
ATGM1,44.4,291.8,2015-10-02T18:06:00,12.9
ATGM1,44.4,291.8,2015-10-02T18:12:00,12.9
ATGM1,44.4,291.8,2015-10-02T18:18:00,12.8
ATGM1,44.4,291.8,2015-10-02T18:24:00,12.9
ATGM1,44.4,291.8,2015-10-02T18:30:00,12.9
ATGM1,44.4,291.8,2015-10-02T18:36:00,12.9
ATGM1,44.4,291.8,2015-10-02T18:42:00,12.9
ATGM1,44.4,291.8,2015-10-02T18:48:00,12.9
ATGM1,44.4,291.8,2015-10-02T18:54:00,12.9
ATGM1,44.4,291.8,2015-10-02T19:00:00,12.9
ATGM1,44.4,291.8,2015-10-02T19:06:00,12.9
ATGM1,44.4,291.8,2015-10-02T19:12:00,12.9
ATGM1,44.4,291.8,2015-10-02T19:18:00,12.9
ATGM1,44.4,291.8,2015-10-02T19:24:00,12.9
ATGM1,44.4,291.8,2015-10-02T19:30:00,12.9
ATGM1,44.4,291.8,2015-10-02T19:36:00,12.9
ATGM1,44.4,291.8,2015-10-02T19:42:00,12.9
ATGM1,44.4,291.8,2015-10-02T19:48:00,12.9
ATGM1,44.4,291.8,2015-10-02T19:54:00,12.9
ATGM1,44.4,291.8,2015-10-02T20:00:00,12.9
ATGM1,44.4,291.8,2015-10-02T20:06:00,12.9
ATGM1,44.4,291.8,2015-10-02T20:12:00,12.9
ATGM1,44.4,291.8,2015-10-02T20:18:00,12.9
ATGM1,44.4,291.8,2015-10-02T20:24:00,12.9
ATGM1,44.4,291.8,2015-10-02T20:30:00,12.9
ATGM1,44.4,291.8,2015-10-02T20:36:00,12.9
ATGM1,44.4,291.8,2015-10-02T20:42:00,13
ATGM1,44.4,291.8,2015-10-02T20:48:00,12.9
ATGM1,44.4,291.8,2015-10-02T20:54:00,12.9
ATGM1,44.4,291.8,2015-10-02T21:00:00,12.9
ATGM1,44.4,291.8,2015-10-02T21:06:00,12.9
ATGM1,44.4,291.8,2015-10-02T21:12:00,12.9
ATGM1,44.4,291.8,2015-10-02T21:18:00,12.9
ATGM1,44.4,291.8,2015-10-02T21:24:00,12.9
ATGM1,44.4,291.8,2015-10-02T21:30:00,12.9
ATGM1,44.4,291.8,2015-10-02T21:36:00,12.9
ATGM1,44.4,291.8,2015-10-02T21:42:00,12.9
ATGM1,44.4,291.8,2015-10-02T21:48:00,12.9
ATGM1,44.4,291.8,2015-10-02T21:54:00,12.9
ATGM1,44.4,291.8,2015-10-02T22:00:00, 
ATGM1,44.4,291.8,2015-10-02T22:00:00,12.9
ATGM1,44.4,291.8,2015-10-02T22:06:00,12.9
ATGM1,44.4,291.8,2015-10-02T22:12:00,12.9
ATGM1,44.4,291.8,2015-10-02T22:18:00,12.9
ATGM1,44.4,291.8,2015-10-02T22:24:00,12.9
ATGM1,44.4,291.8,2015-10-02T22:30:00, 
ATGM1,44.4,291.8,2015-10-02T22:30:00,12.9
ATGM1,44.4,291.8,2015-10-02T22:36:00,12.8
ATGM1,44.4,291.8,2015-10-02T22:42:00,12.9
ATGM1,44.4,291.8,2015-10-02T22:48:00,12.8
ATGM1,44.4,291.8,2015-10-02T22:54:00,12.9
ATGM1,44.4,291.8,2015-10-02T23:00:00,12.8
ATGM1,44.4,291.8,2015-10-02T23:06:00,12.8
ATGM1,44.4,291.8,2015-10-02T23:12:00,12.8
ATGM1,44.4,291.8,2015-10-02T23:18:00,12.8
ATGM1,44.4,291.8,2015-10-02T23:24:00,12.8
ATGM1,44.4,291.8,2015-10-02T23:30:00,12.8
ATGM1,44.4,291.8,2015-10-02T23:36:00,12.8
ATGM1,44.4,291.8,2015-10-02T23:42:00,12.8
ATGM1,44.4,291.8,2015-10-02T23:48:00,12.8
ATGM1,44.4,291.8,2015-10-02T23:54:00,12.8
ATGM1,44.4,291.8,2015-10-03T00:00:00,12.8
ATGM1,44.4,291.8,2015-10-03T00:06:00,12.8
ATGM1,44.4,291.8,2015-10-03T00:12:00,12.8
ATGM1,44.4,291.8,2015-10-03T00:18:00,12.8
ATGM1,44.4,291.8,2015-10-03T00:24:00,12.8
ATGM1,44.4,291.8,2015-10-03T00:30:00,12.8
ATGM1,44.4,291.8,2015-10-03T00:36:00,12.8
ATGM1,44.4,291.8,2015-10-03T00:42:00,12.8
ATGM1,44.4,291.8,2015-10-03T00:48:00,12.8
ATGM1,44.4,291.8,2015-10-03T00:54:00,12.8
ATGM1,44.4,291.8,2015-10-03T01:00:00,12.8
ATGM1,44.4,291.8,2015-10-03T01:06:00,12.8
ATGM1,44.4,291.8,2015-10-03T01:12:00,12.8
ATGM1,44.4,291.8,2015-10-03T01:18:00,12.8
ATGM1,44.4,291.8,2015-10-03T01:24:00,12.8
ATGM1,44.4,291.8,2015-10-03T01:30:00,12.7
ATGM1,44.4,291.8,2015-10-03T01:36:00,12.7
ATGM1,44.4,291.8,2015-10-03T01:42:00,12.7
ATGM1,44.4,291.8,2015-10-03T01:48:00,12.7
ATGM1,44.4,291.8,2015-10-03T01:54:00,12.7
ATGM1,44.4,291.8,2015-10-03T02:00:00,12.7
ATGM1,44.4,291.8,2015-10-03T02:06:00,12.7
ATGM1,44.4,291.8,2015-10-03T02:12:00,12.7
ATGM1,44.4,291.8,2015-10-03T02:18:00,12.7
ATGM1,44.4,291.8,2015-10-03T02:24:00,12.7
ATGM1,44.4,291.8,2015-10-03T02:30:00,12.6
ATGM1,44.4,291.8,2015-10-03T02:36:00,12.6
ATGM1,44.4,291.8,2015-10-03T02:42:00,12.6
ATGM1,44.4,291.8,2015-10-03T02:48:00,12.6
ATGM1,44.4,291.8,2015-10-03T02:54:00,12.6
ATGM1,44.4,291.8,2015-10-03T03:00:00,12.6
ATGM1,44.4,291.8,2015-10-03T03:06:00,12.6
ATGM1,44.4,291.8,2015-10-03T03:12:00,12.6
ATGM1,44.4,291.8,2015-10-03T03:18:00,12.6
ATGM1,44.4,291.8,2015-10-03T03:24:00,12.6
ATGM1,44.4,291.8,2015-10-03T03:30:00,12.6
ATGM1,44.4,291.8,2015-10-03T03:36:00,12.6
ATGM1,44.4,291.8,2015-10-03T03:42:00,12.6
ATGM1,44.4,291.8,2015-10-03T03:48:00,12.6
ATGM1,44.4,291.8,2015-10-03T03:54:00,12.7
ATGM1,44.4,291.8,2015-10-03T04:00:00,12.7
ATGM1,44.4,291.8,2015-10-03T04:06:00,12.8
ATGM1,44.4,291.8,2015-10-03T04:12:00,12.8
ATGM1,44.4,291.8,2015-10-03T04:18:00,12.8
ATGM1,44.4,291.8,2015-10-03T04:24:00,12.8
ATGM1,44.4,291.8,2015-10-03T04:30:00,12.9
ATGM1,44.4,291.8,2015-10-03T04:36:00,12.9
ATGM1,44.4,291.8,2015-10-03T04:42:00,12.9
ATGM1,44.4,291.8,2015-10-03T04:48:00,12.9
ATGM1,44.4,291.8,2015-10-03T04:54:00,12.9
ATGM1,44.4,291.8,2015-10-03T05:00:00,12.9
ATGM1,44.4,291.8,2015-10-03T05:06:00,12.9
ATGM1,44.4,291.8,2015-10-03T05:12:00,12.9
ATGM1,44.4,291.8,2015-10-03T05:18:00,12.8
ATGM1,44.4,291.8,2015-10-03T05:24:00,12.8
ATGM1,44.4,291.8,2015-10-03T05:30:00,12.8
ATGM1,44.4,291.8,2015-10-03T05:36:00,12.8
ATGM1,44.4,291.8,2015-10-03T05:42:00,12.8
ATGM1,44.4,291.8,2015-10-03T05:48:00,12.8
ATGM1,44.4,291.8,2015-10-03T05:54:00,12.8
ATGM1,44.4,291.8,2015-10-03T06:00:00,12.8
ATGM1,44.4,291.8,2015-10-03T06:06:00,12.8
ATGM1,44.4,291.8,2015-10-03T06:12:00,12.8
ATGM1,44.4,291.8,2015-10-03T06:18:00,12.8
ATGM1,44.4,291.8,2015-10-03T06:24:00,12.8
ATGM1,44.4,291.8,2015-10-03T06:30:00,12.9
ATGM1,44.4,291.8,2015-10-03T06:36:00,12.9
ATGM1,44.4,291.8,2015-10-03T06:42:00,12.8
ATGM1,44.4,291.8,2015-10-03T06:48:00,12.8
ATGM1,44.4,291.8,2015-10-03T06:54:00,12.8
ATGM1,44.4,291.8,2015-10-03T07:00:00,12.8
ATGM1,44.4,291.8,2015-10-03T07:06:00,12.7
ATGM1,44.4,291.8,2015-10-03T07:12:00,12.5
ATGM1,44.4,291.8,2015-10-03T07:18:00,12.4
ATGM1,44.4,291.8,2015-10-03T07:24:00,12.3
ATGM1,44.4,291.8,2015-10-03T07:30:00,12.3
ATGM1,44.4,291.8,2015-10-03T07:36:00,12.4
ATGM1,44.4,291.8,2015-10-03T07:42:00,12.4
ATGM1,44.4,291.8,2015-10-03T07:48:00,12.4
ATGM1,44.4,291.8,2015-10-03T07:54:00,12.4
ATGM1,44.4,291.8,2015-10-03T08:00:00,12.4
ATGM1,44.4,291.8,2015-10-03T08:06:00,12.4
ATGM1,44.4,291.8,2015-10-03T08:12:00,12.5
ATGM1,44.4,291.8,2015-10-03T08:18:00,12.5
ATGM1,44.4,291.8,2015-10-03T08:24:00,12.6
ATGM1,44.4,291.8,2015-10-03T08:30:00,12.5
ATGM1,44.4,291.8,2015-10-03T08:36:00,12.4
ATGM1,44.4,291.8,2015-10-03T08:42:00,12.4
ATGM1,44.4,291.8,2015-10-03T08:48:00,12.4
ATGM1,44.4,291.8,2015-10-03T08:54:00,12.4
ATGM1,44.4,291.8,2015-10-03T09:00:00,12.4
ATGM1,44.4,291.8,2015-10-03T09:06:00,12.4
ATGM1,44.4,291.8,2015-10-03T09:12:00,12.4
ATGM1,44.4,291.8,2015-10-03T09:18:00,12.4
ATGM1,44.4,291.8,2015-10-03T09:24:00,12.4
ATGM1,44.4,291.8,2015-10-03T09:30:00,12.4
ATGM1,44.4,291.8,2015-10-03T09:36:00,12.4
ATGM1,44.4,291.8,2015-10-03T09:42:00,12.4
ATGM1,44.4,291.8,2015-10-03T09:48:00,12.4
ATGM1,44.4,291.8,2015-10-03T09:54:00,12.4
ATGM1,44.4,291.8,2015-10-03T10:00:00,12.4
ATGM1,44.4,291.8,2015-10-03T10:06:00,12.4
ATGM1,44.4,291.8,2015-10-03T10:12:00,12.4
ATGM1,44.4,291.8,2015-10-03T10:18:00,12.4
ATGM1,44.4,291.8,2015-10-03T10:24:00,12.4
ATGM1,44.4,291.8,2015-10-03T10:30:00,12.4
ATGM1,44.4,291.8,2015-10-03T10:36:00,12.4
ATGM1,44.4,291.8,2015-10-03T10:42:00,12.4
ATGM1,44.4,291.8,2015-10-03T10:48:00,12.4
ATGM1,44.4,291.8,2015-10-03T10:54:00,12.4
ATGM1,44.4,291.8,2015-10-03T11:00:00,12.4
ATGM1,44.4,291.8,2015-10-03T11:06:00,12.4
ATGM1,44.4,291.8,2015-10-03T11:12:00,12.3
ATGM1,44.4,291.8,2015-10-03T11:18:00,12.3
ATGM1,44.4,291.8,2015-10-03T11:24:00,12.3
ATGM1,44.4,291.8,2015-10-03T11:30:00,12.3
ATGM1,44.4,291.8,2015-10-03T11:36:00,12.3
ATGM1,44.4,291.8,2015-10-03T11:42:00,12.3
ATGM1,44.4,291.8,2015-10-03T11:48:00,12.3
ATGM1,44.4,291.8,2015-10-03T11:54:00,12.3
ATGM1,44.4,291.8,2015-10-03T12:00:00,12.3
ATGM1,44.4,291.8,2015-10-03T12:06:00,12.3
ATGM1,44.4,291.8,2015-10-03T12:12:00,12.3
ATGM1,44.4,291.8,2015-10-03T12:18:00,12.3
ATGM1,44.4,291.8,2015-10-03T12:24:00,12.3
ATGM1,44.4,291.8,2015-10-03T12:30:00,12.3
ATGM1,44.4,291.8,2015-10-03T12:36:00,12.3
ATGM1,44.4,291.8,2015-10-03T12:42:00,12.3
ATGM1,44.4,291.8,2015-10-03T12:48:00,12.3
ATGM1,44.4,291.8,2015-10-03T12:54:00,12.3
ATGM1,44.4,291.8,2015-10-03T13:00:00,12.3
ATGM1,44.4,291.8,2015-10-03T13:06:00,12.3
ATGM1,44.4,291.8,2015-10-03T13:12:00,12.3
ATGM1,44.4,291.8,2015-10-03T13:18:00,12.3
ATGM1,44.4,291.8,2015-10-03T13:24:00,12.3
ATGM1,44.4,291.8,2015-10-03T13:30:00,12.3
ATGM1,44.4,291.8,2015-10-03T13:36:00,12.3
ATGM1,44.4,291.8,2015-10-03T13:42:00,12.3
ATGM1,44.4,291.8,2015-10-03T13:48:00,12.3
ATGM1,44.4,291.8,2015-10-03T13:54:00,12.3
ATGM1,44.4,291.8,2015-10-03T14:00:00,12.3
ATGM1,44.4,291.8,2015-10-03T14:06:00,12.4
ATGM1,44.4,291.8,2015-10-03T14:12:00,12.4
ATGM1,44.4,291.8,2015-10-03T14:18:00,12.4
ATGM1,44.4,291.8,2015-10-03T14:24:00,12.3
ATGM1,44.4,291.8,2015-10-03T14:30:00,12.4
ATGM1,44.4,291.8,2015-10-03T14:36:00,12.4
ATGM1,44.4,291.8,2015-10-03T14:42:00,12.4
ATGM1,44.4,291.8,2015-10-03T14:48:00,12.4
ATGM1,44.4,291.8,2015-10-03T14:54:00,12.4
ATGM1,44.4,291.8,2015-10-03T15:00:00,12.4
ATGM1,44.4,291.8,2015-10-03T15:06:00,12.4
ATGM1,44.4,291.8,2015-10-03T15:12:00,12.4
ATGM1,44.4,291.8,2015-10-03T15:18:00,12.4
ATGM1,44.4,291.8,2015-10-03T15:24:00,12.4
ATGM1,44.4,291.8,2015-10-03T15:30:00,12.4
ATGM1,44.4,291.8,2015-10-03T15:36:00,12.5
ATGM1,44.4,291.8,2015-10-03T15:42:00,12.4
ATGM1,44.4,291.8,2015-10-03T15:48:00,12.5
ATGM1,44.4,291.8,2015-10-03T15:54:00,12.5
ATGM1,44.4,291.8,2015-10-03T16:00:00,12.5
ATGM1,44.4,291.8,2015-10-03T16:06:00,12.5
ATGM1,44.4,291.8,2015-10-03T16:12:00,12.5
ATGM1,44.4,291.8,2015-10-03T16:18:00,12.5
ATGM1,44.4,291.8,2015-10-03T16:24:00,12.6
ATGM1,44.4,291.8,2015-10-03T16:30:00,12.6
ATGM1,44.4,291.8,2015-10-03T16:36:00,12.7
ATGM1,44.4,291.8,2015-10-03T16:42:00,12.6
ATGM1,44.4,291.8,2015-10-03T16:48:00,12.6
ATGM1,44.4,291.8,2015-10-03T16:54:00,12.6
ATGM1,44.4,291.8,2015-10-03T17:00:00,12.6
ATGM1,44.4,291.8,2015-10-03T17:06:00,12.6
ATGM1,44.4,291.8,2015-10-03T17:12:00,12.7
ATGM1,44.4,291.8,2015-10-03T17:18:00,12.7
ATGM1,44.4,291.8,2015-10-03T17:24:00,12.8
ATGM1,44.4,291.8,2015-10-03T17:30:00,12.8
ATGM1,44.4,291.8,2015-10-03T17:36:00,12.8
ATGM1,44.4,291.8,2015-10-03T17:42:00,12.8
ATGM1,44.4,291.8,2015-10-03T17:48:00,12.8
ATGM1,44.4,291.8,2015-10-03T17:54:00,12.8
ATGM1,44.4,291.8,2015-10-03T18:00:00,12.8
ATGM1,44.4,291.8,2015-10-03T18:06:00,12.8
ATGM1,44.4,291.8,2015-10-03T18:12:00,12.9
ATGM1,44.4,291.8,2015-10-03T18:18:00,12.8
ATGM1,44.4,291.8,2015-10-03T18:24:00,12.8
ATGM1,44.4,291.8,2015-10-03T18:30:00,12.8
ATGM1,44.4,291.8,2015-10-03T18:36:00,12.8
ATGM1,44.4,291.8,2015-10-03T18:42:00,12.8
ATGM1,44.4,291.8,2015-10-03T18:48:00,12.8
ATGM1,44.4,291.8,2015-10-03T18:54:00,12.8
ATGM1,44.4,291.8,2015-10-03T19:00:00,12.8
ATGM1,44.4,291.8,2015-10-03T19:06:00,12.8
ATGM1,44.4,291.8,2015-10-03T19:12:00,12.8
ATGM1,44.4,291.8,2015-10-03T19:18:00,12.8
ATGM1,44.4,291.8,2015-10-03T19:24:00,12.8
ATGM1,44.4,291.8,2015-10-03T19:30:00,12.8
ATGM1,44.4,291.8,2015-10-03T19:36:00,12.8
ATGM1,44.4,291.8,2015-10-03T19:42:00,12.9
ATGM1,44.4,291.8,2015-10-03T19:48:00,12.8
ATGM1,44.4,291.8,2015-10-03T19:54:00,12.8
ATGM1,44.4,291.8,2015-10-03T20:00:00,12.8
ATGM1,44.4,291.8,2015-10-03T20:06:00,12.9
ATGM1,44.4,291.8,2015-10-03T20:12:00,12.8
ATGM1,44.4,291.8,2015-10-03T20:18:00,12.8
ATGM1,44.4,291.8,2015-10-03T20:24:00,12.8
ATGM1,44.4,291.8,2015-10-03T20:30:00,12.8
ATGM1,44.4,291.8,2015-10-03T20:36:00,12.8
ATGM1,44.4,291.8,2015-10-03T20:42:00,12.8
ATGM1,44.4,291.8,2015-10-03T20:48:00,12.8
ATGM1,44.4,291.8,2015-10-03T20:54:00,12.8
ATGM1,44.4,291.8,2015-10-03T21:00:00,12.8
ATGM1,44.4,291.8,2015-10-03T21:06:00,12.8
ATGM1,44.4,291.8,2015-10-03T21:12:00,12.8
ATGM1,44.4,291.8,2015-10-03T21:18:00,12.8
ATGM1,44.4,291.8,2015-10-03T21:24:00,12.8
ATGM1,44.4,291.8,2015-10-03T21:30:00,12.8
ATGM1,44.4,291.8,2015-10-03T21:36:00,12.8
ATGM1,44.4,291.8,2015-10-03T21:42:00,12.8
ATGM1,44.4,291.8,2015-10-03T21:48:00,12.8
ATGM1,44.4,291.8,2015-10-03T21:54:00,12.8
ATGM1,44.4,291.8,2015-10-03T22:00:00,12.8
ATGM1,44.4,291.8,2015-10-03T22:06:00,12.8
ATGM1,44.4,291.8,2015-10-03T22:12:00,12.8
ATGM1,44.4,291.8,2015-10-03T22:18:00,12.8
ATGM1,44.4,291.8,2015-10-03T22:24:00,12.8
ATGM1,44.4,291.8,2015-10-03T22:30:00,12.8
ATGM1,44.4,291.8,2015-10-03T22:36:00,12.8
ATGM1,44.4,291.8,2015-10-03T22:42:00,12.8
ATGM1,44.4,291.8,2015-10-03T22:48:00,12.8
ATGM1,44.4,291.8,2015-10-03T22:54:00,12.8
ATGM1,44.4,291.8,2015-10-03T23:00:00,12.8
ATGM1,44.4,291.8,2015-10-03T23:06:00,12.8
ATGM1,44.4,291.8,2015-10-03T23:12:00,12.8
ATGM1,44.4,291.8,2015-10-03T23:18:00,12.8
ATGM1,44.4,291.8,2015-10-03T23:24:00,12.8
ATGM1,44.4,291.8,2015-10-03T23:30:00,12.7
ATGM1,44.4,291.8,2015-10-03T23:36:00,12.7
ATGM1,44.4,291.8,2015-10-03T23:42:00,12.7
ATGM1,44.4,291.8,2015-10-03T23:48:00,12.7
ATGM1,44.4,291.8,2015-10-03T23:54:00,12.8
ATGM1,44.4,291.8,2015-10-04T00:00:00,12.7
ATGM1,44.4,291.8,2015-10-04T00:06:00,12.8
ATGM1,44.4,291.8,2015-10-04T00:12:00,12.8
ATGM1,44.4,291.8,2015-10-04T00:18:00,12.8
ATGM1,44.4,291.8,2015-10-04T00:24:00,12.7
ATGM1,44.4,291.8,2015-10-04T00:30:00,12.7
ATGM1,44.4,291.8,2015-10-04T00:36:00,12.7
ATGM1,44.4,291.8,2015-10-04T00:42:00,12.7
ATGM1,44.4,291.8,2015-10-04T00:48:00,12.7
ATGM1,44.4,291.8,2015-10-04T00:54:00,12.7
ATGM1,44.4,291.8,2015-10-04T01:00:00,12.7
ATGM1,44.4,291.8,2015-10-04T01:06:00,12.7
ATGM1,44.4,291.8,2015-10-04T01:12:00,12.7
ATGM1,44.4,291.8,2015-10-04T01:18:00,12.7
ATGM1,44.4,291.8,2015-10-04T01:24:00,12.7
ATGM1,44.4,291.8,2015-10-04T01:30:00,12.7
ATGM1,44.4,291.8,2015-10-04T01:36:00,12.7
ATGM1,44.4,291.8,2015-10-04T01:42:00,12.7
ATGM1,44.4,291.8,2015-10-04T01:48:00,12.6
ATGM1,44.4,291.8,2015-10-04T01:54:00,12.6
ATGM1,44.4,291.8,2015-10-04T02:00:00,12.6
ATGM1,44.4,291.8,2015-10-04T02:06:00,12.6
ATGM1,44.4,291.8,2015-10-04T02:12:00,12.6
ATGM1,44.4,291.8,2015-10-04T02:18:00,12.6
ATGM1,44.4,291.8,2015-10-04T02:24:00,12.6
ATGM1,44.4,291.8,2015-10-04T02:30:00,12.6
ATGM1,44.4,291.8,2015-10-04T02:36:00,12.6
ATGM1,44.4,291.8,2015-10-04T02:42:00,12.6
ATGM1,44.4,291.8,2015-10-04T02:48:00,12.6
ATGM1,44.4,291.8,2015-10-04T02:54:00,12.6
ATGM1,44.4,291.8,2015-10-04T03:00:00,12.5
ATGM1,44.4,291.8,2015-10-04T03:06:00,12.5
ATGM1,44.4,291.8,2015-10-04T03:12:00,12.5
ATGM1,44.4,291.8,2015-10-04T03:18:00,12.5
ATGM1,44.4,291.8,2015-10-04T03:24:00,12.5
ATGM1,44.4,291.8,2015-10-04T03:30:00,12.5
ATGM1,44.4,291.8,2015-10-04T03:36:00,12.5
ATGM1,44.4,291.8,2015-10-04T03:42:00,12.5
ATGM1,44.4,291.8,2015-10-04T03:48:00,12.5
ATGM1,44.4,291.8,2015-10-04T03:54:00,12.5
ATGM1,44.4,291.8,2015-10-04T04:00:00,12.4
ATGM1,44.4,291.8,2015-10-04T04:06:00,12.4
ATGM1,44.4,291.8,2015-10-04T04:12:00,12.5
ATGM1,44.4,291.8,2015-10-04T04:18:00,12.5
ATGM1,44.4,291.8,2015-10-04T04:24:00,12.5
ATGM1,44.4,291.8,2015-10-04T04:30:00,12.5
ATGM1,44.4,291.8,2015-10-04T04:36:00,12.5
ATGM1,44.4,291.8,2015-10-04T04:42:00,12.6
ATGM1,44.4,291.8,2015-10-04T04:48:00,12.5
ATGM1,44.4,291.8,2015-10-04T04:54:00,12.5
ATGM1,44.4,291.8,2015-10-04T05:00:00,12.5
ATGM1,44.4,291.8,2015-10-04T05:06:00,12.5
ATGM1,44.4,291.8,2015-10-04T05:12:00,12.5
ATGM1,44.4,291.8,2015-10-04T05:18:00,12.5
ATGM1,44.4,291.8,2015-10-04T05:24:00,12.5
ATGM1,44.4,291.8,2015-10-04T05:30:00,12.4
ATGM1,44.4,291.8,2015-10-04T05:36:00,12.4
ATGM1,44.4,291.8,2015-10-04T05:42:00,12.4
ATGM1,44.4,291.8,2015-10-04T05:48:00,12.5
ATGM1,44.4,291.8,2015-10-04T05:54:00,12.4
ATGM1,44.4,291.8,2015-10-04T06:00:00,12.5
ATGM1,44.4,291.8,2015-10-04T06:06:00,12.5
ATGM1,44.4,291.8,2015-10-04T06:12:00,12.5
ATGM1,44.4,291.8,2015-10-04T06:18:00,12.5
ATGM1,44.4,291.8,2015-10-04T06:24:00,12.5
ATGM1,44.4,291.8,2015-10-04T06:30:00,12.5
ATGM1,44.4,291.8,2015-10-04T06:36:00,12.6
ATGM1,44.4,291.8,2015-10-04T06:42:00,12.7
ATGM1,44.4,291.8,2015-10-04T06:48:00,12.6
ATGM1,44.4,291.8,2015-10-04T06:54:00,12.6
ATGM1,44.4,291.8,2015-10-04T07:00:00,12.5
ATGM1,44.4,291.8,2015-10-04T07:06:00,12.4
ATGM1,44.4,291.8,2015-10-04T07:12:00,12.3
ATGM1,44.4,291.8,2015-10-04T07:18:00,12.3
ATGM1,44.4,291.8,2015-10-04T07:24:00,12.3
ATGM1,44.4,291.8,2015-10-04T07:30:00,12.3
ATGM1,44.4,291.8,2015-10-04T07:36:00,12.3
ATGM1,44.4,291.8,2015-10-04T07:42:00,12.3
ATGM1,44.4,291.8,2015-10-04T07:48:00,12.4
ATGM1,44.4,291.8,2015-10-04T07:54:00,12.5
ATGM1,44.4,291.8,2015-10-04T08:00:00,12.5
ATGM1,44.4,291.8,2015-10-04T08:06:00,12.5
ATGM1,44.4,291.8,2015-10-04T08:12:00,12.3
ATGM1,44.4,291.8,2015-10-04T08:18:00,12
ATGM1,44.4,291.8,2015-10-04T08:24:00,12.1
ATGM1,44.4,291.8,2015-10-04T08:30:00,12.1
ATGM1,44.4,291.8,2015-10-04T08:36:00,12
ATGM1,44.4,291.8,2015-10-04T08:42:00,12.1
ATGM1,44.4,291.8,2015-10-04T08:48:00,12.1
ATGM1,44.4,291.8,2015-10-04T08:54:00,12.1
ATGM1,44.4,291.8,2015-10-04T09:00:00,12.1
ATGM1,44.4,291.8,2015-10-04T09:06:00,12.1
ATGM1,44.4,291.8,2015-10-04T09:12:00,12.1
ATGM1,44.4,291.8,2015-10-04T09:18:00,12.1
ATGM1,44.4,291.8,2015-10-04T09:24:00,12.1
ATGM1,44.4,291.8,2015-10-04T09:30:00,12.2
ATGM1,44.4,291.8,2015-10-04T09:36:00,12.1
ATGM1,44.4,291.8,2015-10-04T09:42:00,12.1
ATGM1,44.4,291.8,2015-10-04T09:48:00,12.1
ATGM1,44.4,291.8,2015-10-04T09:54:00,12.1
ATGM1,44.4,291.8,2015-10-04T10:00:00,12.1
ATGM1,44.4,291.8,2015-10-04T10:06:00,12.1
ATGM1,44.4,291.8,2015-10-04T10:12:00,12.1
ATGM1,44.4,291.8,2015-10-04T10:18:00,12.1
ATGM1,44.4,291.8,2015-10-04T10:24:00,12.1
ATGM1,44.4,291.8,2015-10-04T10:30:00,12.1
ATGM1,44.4,291.8,2015-10-04T10:36:00,12.1
ATGM1,44.4,291.8,2015-10-04T10:42:00,12.1
ATGM1,44.4,291.8,2015-10-04T10:48:00,12.1
ATGM1,44.4,291.8,2015-10-04T10:54:00,12.1
ATGM1,44.4,291.8,2015-10-04T11:00:00,12.1
ATGM1,44.4,291.8,2015-10-04T11:06:00,12.1
ATGM1,44.4,291.8,2015-10-04T11:12:00,12
ATGM1,44.4,291.8,2015-10-04T11:18:00,12.1
ATGM1,44.4,291.8,2015-10-04T11:24:00,12.1
ATGM1,44.4,291.8,2015-10-04T11:30:00,12.1
ATGM1,44.4,291.8,2015-10-04T11:36:00,12.1
ATGM1,44.4,291.8,2015-10-04T11:42:00,12.1
ATGM1,44.4,291.8,2015-10-04T11:48:00,12.1
ATGM1,44.4,291.8,2015-10-04T11:54:00,12.1
ATGM1,44.4,291.8,2015-10-04T12:00:00,12.1
ATGM1,44.4,291.8,2015-10-04T12:06:00,12.1
ATGM1,44.4,291.8,2015-10-04T12:12:00,12.1
ATGM1,44.4,291.8,2015-10-04T12:18:00,12.1
ATGM1,44.4,291.8,2015-10-04T12:24:00,12.1
ATGM1,44.4,291.8,2015-10-04T12:30:00,12.1
ATGM1,44.4,291.8,2015-10-04T12:36:00,12.1
ATGM1,44.4,291.8,2015-10-04T12:42:00,12.1
ATGM1,44.4,291.8,2015-10-04T12:48:00,12.1
ATGM1,44.4,291.8,2015-10-04T12:54:00,12.1
ATGM1,44.4,291.8,2015-10-04T13:00:00,12.1
ATGM1,44.4,291.8,2015-10-04T13:06:00,12.1
ATGM1,44.4,291.8,2015-10-04T13:12:00,12.1
ATGM1,44.4,291.8,2015-10-04T13:18:00,12.1
ATGM1,44.4,291.8,2015-10-04T13:24:00,12.1
ATGM1,44.4,291.8,2015-10-04T13:30:00,12.1
ATGM1,44.4,291.8,2015-10-04T13:36:00,12.1
ATGM1,44.4,291.8,2015-10-04T13:42:00,12.1
